Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1759244260,100,,Aggregated,45.100000,0.000000,160,170,210,280,430,480,600,710,1200,1700,1700,5985,0,160.0,220.23334286516834,130.63942799999495,1715.7137929989403,2247.922472848789
1759244261,100,,Aggregated,45.100000,0.000000,160,170,210,280,430,480,600,710,1200,1700,1700,5985,0,160.0,220.23334286516834,130.63942799999495,1715.7137929989403,2247.922472848789
1759244262,100,,Aggregated,45.100000,0.000000,160,170,210,280,430,480,600,710,1200,1700,1700,5985,0,160.0,220.23334286516834,130.63942799999495,1715.7137929989403,2247.922472848789
1759244263,100,,Aggregated,45.500000,0.000000,160,170,210,280,430,470,590,700,1100,1700,1700,6125,0,160.0,219.8402673596794,130.63942799999495,1715.7137929989403,2255.3098775510202
1759244264,100,,Aggregated,45.500000,0.000000,160,170,210,280,430,470,590,700,1100,1700,1700,6125,0,160.0,219.8402673596794,130.63942799999495,1715.7137929989403,2255.3098775510202
1759244265,100,,Aggregated,45.500000,0.000000,160,170,210,280,430,470,590,700,1100,1700,1700,6125,0,160.0,219.8402673596794,130.63942799999495,1715.7137929989403,2255.3098775510202
1759244266,100,,Aggregated,46.300000,0.000000,160,170,210,280,430,470,590,700,1100,1700,1700,6253,0,160.0,219.55645629602185,130.63942799999495,1715.7137929989403,2251.486166640013
1759244267,100,,Aggregated,46.300000,0.000000,160,170,210,280,430,470,590,700,1100,1700,1700,6253,0,160.0,219.55645629602185,130.63942799999495,1715.7137929989403,2251.486166640013
1759244268,100,,Aggregated,46.300000,0.000000,160,170,210,280,430,470,590,700,1100,1700,1700,6253,0,160.0,219.55645629602185,130.63942799999495,1715.7137929989403,2251.486166640013
1759244269,100,,Aggregated,45.700000,0.000000,160,170,200,280,430,470,590,700,1100,1700,1700,6395,0,160.0,219.01142081845364,130.63942799999495,1715.7137929989403,2263.945269741986
1759244270,100,,Aggregated,45.700000,0.000000,160,170,200,280,430,470,590,700,1100,1700,1700,6395,0,160.0,219.01142081845364,130.63942799999495,1715.7137929989403,2263.945269741986
1759244271,100,,Aggregated,45.900000,0.000000,160,170,200,280,430,470,590,700,1100,1700,1700,6478,0,160.0,218.82323637882178,130.63942799999495,1715.7137929989403,2271.8715652979313
1759244272,100,,Aggregated,46.300000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6534,0,160.0,218.87565477196353,130.63942799999495,1715.7137929989403,2271.0881542699726
1759244273,100,,Aggregated,46.300000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6534,0,160.0,218.87565477196353,130.63942799999495,1715.7137929989403,2271.0881542699726
1759244274,100,,Aggregated,46.900000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6669,0,160.0,218.57097096836412,130.63942799999495,1715.7137929989403,2270.1506972559605
1759244275,100,,Aggregated,46.900000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6669,0,160.0,218.57097096836412,130.63942799999495,1715.7137929989403,2270.1506972559605
1759244276,100,,Aggregated,46.900000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6669,0,160.0,218.57097096836412,130.63942799999495,1715.7137929989403,2270.1506972559605
1759244277,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6801,0,160.0,218.58224395089277,130.63942799999495,1715.7137929989403,2285.47507719453
1759244278,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6801,0,160.0,218.58224395089277,130.63942799999495,1715.7137929989403,2285.47507719453
1759244279,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,470,590,700,1200,1700,1700,6801,0,160.0,218.58224395089277,130.63942799999495,1715.7137929989403,2285.47507719453
1759244280,100,,Aggregated,44.900000,0.000000,160,170,210,280,430,470,580,700,1200,1700,1700,6941,0,160.0,218.94220936133385,130.63942799999495,1715.7137929989403,2284.872784901311
1759244281,100,,Aggregated,44.900000,0.000000,160,170,210,280,430,470,580,700,1200,1700,1700,6941,0,160.0,218.94220936133385,130.63942799999495,1715.7137929989403,2284.872784901311
1759244282,100,,Aggregated,44.900000,0.000000,160,170,210,280,430,470,580,700,1200,1700,1700,6941,0,160.0,218.94220936133385,130.63942799999495,1715.7137929989403,2284.872784901311
1759244284,100,,Aggregated,45.400000,0.000000,160,170,200,280,430,470,580,700,1200,1700,1700,7077,0,160.0,218.93078053765925,130.63942799999495,1715.7137929989403,2292.11078140455
1759244285,100,,Aggregated,45.400000,0.000000,160,170,200,280,430,470,580,700,1200,1700,1700,7077,0,160.0,218.93078053765925,130.63942799999495,1715.7137929989403,2292.11078140455
1759244286,100,,Aggregated,45.400000,0.000000,160,170,200,280,430,470,580,700,1200,1700,1700,7077,0,160.0,218.93078053765925,130.63942799999495,1715.7137929989403,2292.11078140455
1759244287,100,,Aggregated,46.200000,0.000000,160,170,200,280,430,470,580,700,1200,1700,1700,7221,0,160.0,218.79572951322874,130.63942799999495,1715.7137929989403,2288.3650463924664
1759244288,100,,Aggregated,46.200000,0.000000,160,170,200,280,430,470,580,700,1200,1700,1700,7221,0,160.0,218.79572951322874,130.63942799999495,1715.7137929989403,2288.3650463924664
1759244289,100,,Aggregated,46.200000,0.000000,160,170,200,280,430,470,580,700,1200,1700,1700,7221,0,160.0,218.79572951322874,130.63942799999495,1715.7137929989403,2288.3650463924664
1759244290,100,,Aggregated,46.600000,0.000000,160,170,200,280,430,470,580,690,1200,1700,1700,7366,0,160.0,218.3594803590881,130.63942799999495,1715.7137929989403,2288.0845777898453
1759244291,100,,Aggregated,46.600000,0.000000,160,170,200,280,430,470,580,690,1200,1700,1700,7366,0,160.0,218.3594803590881,130.63942799999495,1715.7137929989403,2288.0845777898453
1759244292,100,,Aggregated,46.600000,0.000000,160,170,200,280,430,470,580,690,1200,1700,1700,7366,0,160.0,218.3594803590881,130.63942799999495,1715.7137929989403,2288.0845777898453
1759244293,100,,Aggregated,46.600000,0.000000,160,170,200,280,430,470,580,690,1200,1700,1700,7496,0,160.0,218.04980538127572,130.63942799999495,1715.7137929989403,2285.3098986125933
1759244294,100,,Aggregated,46.600000,0.000000,160,170,200,280,430,470,580,690,1200,1700,1700,7496,0,160.0,218.04980538127572,130.63942799999495,1715.7137929989403,2285.3098986125933
1759244295,100,,Aggregated,46.600000,0.000000,160,170,200,280,430,470,580,690,1200,1700,1700,7496,0,160.0,218.04980538127572,130.63942799999495,1715.7137929989403,2285.3098986125933
1759244296,100,,Aggregated,46.100000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7624,0,160.0,217.82693978594534,130.63942799999495,1715.7137929989403,2293.844700944386
1759244297,100,,Aggregated,46.100000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7624,0,160.0,217.82693978594534,130.63942799999495,1715.7137929989403,2293.844700944386
1759244298,100,,Aggregated,46.100000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7624,0,160.0,217.82693978594534,130.63942799999495,1715.7137929989403,2293.844700944386
1759244299,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7757,0,160.0,217.9127558779227,130.63942799999495,1715.7137929989403,2293.457264406343
1759244300,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7757,0,160.0,217.9127558779227,130.63942799999495,1715.7137929989403,2293.457264406343
1759244301,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7757,0,160.0,217.9127558779227,130.63942799999495,1715.7137929989403,2293.457264406343
1759244302,100,,Aggregated,44.300000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7898,0,160.0,217.7965279697455,130.63942799999495,1715.7137929989403,2298.994302355027
1759244303,100,,Aggregated,44.300000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7898,0,160.0,217.7965279697455,130.63942799999495,1715.7137929989403,2298.994302355027
1759244304,100,,Aggregated,44.300000,0.000000,160,170,200,280,430,460,580,690,1200,1700,1700,7898,0,160.0,217.7965279697455,130.63942799999495,1715.7137929989403,2298.994302355027
1759244305,100,,Aggregated,44.500000,0.000000,160,170,200,280,430,460,580,700,1100,1700,1700,8039,0,160.0,217.60296637953113,130.63942799999495,1715.7137929989403,2304.346311730315
1759244306,100,,Aggregated,44.500000,0.000000,160,170,200,280,430,460,580,700,1100,1700,1700,8039,0,160.0,217.60296637953113,130.63942799999495,1715.7137929989403,2304.346311730315
1759244307,100,,Aggregated,44.500000,0.000000,160,170,200,280,430,460,580,700,1100,1700,1700,8039,0,160.0,217.60296637953113,130.63942799999495,1715.7137929989403,2304.346311730315
1759244308,100,,Aggregated,44.800000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8169,0,160.0,218.1522500508076,130.63942799999495,1715.7137929989403,2300.2625780389276
1759244309,100,,Aggregated,44.800000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8169,0,160.0,218.1522500508076,130.63942799999495,1715.7137929989403,2300.2625780389276
1759244310,100,,Aggregated,44.800000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8169,0,160.0,218.1522500508076,130.63942799999495,1715.7137929989403,2300.2625780389276
1759244311,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8305,0,160.0,218.18828933787566,130.63942799999495,1715.7137929989403,2307.894280553883
1759244312,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8305,0,160.0,218.18828933787566,130.63942799999495,1715.7137929989403,2307.894280553883
1759244313,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8305,0,160.0,218.18828933787566,130.63942799999495,1715.7137929989403,2307.894280553883
1759244314,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8431,0,160.0,218.29765578247645,130.63942799999495,1715.7137929989403,2300.640256197367
1759244315,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8431,0,160.0,218.29765578247645,130.63942799999495,1715.7137929989403,2300.640256197367
1759244316,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,460,580,700,1200,1700,1700,8431,0,160.0,218.29765578247645,130.63942799999495,1715.7137929989403,2300.640256197367
1759244317,100,,Aggregated,43.700000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8571,0,160.0,218.28513406219227,130.63942799999495,1715.7137929989403,2297.789522809474
1759244318,100,,Aggregated,43.700000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8571,0,160.0,218.28513406219227,130.63942799999495,1715.7137929989403,2297.789522809474
1759244319,100,,Aggregated,43.700000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8571,0,160.0,218.28513406219227,130.63942799999495,1715.7137929989403,2297.789522809474
1759244320,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8711,0,160.0,218.00413343669487,130.63942799999495,1715.7137929989403,2298.36677763747
1759244321,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8711,0,160.0,218.00413343669487,130.63942799999495,1715.7137929989403,2298.36677763747
1759244322,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8711,0,160.0,218.00413343669487,130.63942799999495,1715.7137929989403,2298.36677763747
1759244323,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8851,0,160.0,218.02345193967258,130.63942799999495,1715.7137929989403,2302.7761834820926
1759244324,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8851,0,160.0,218.02345193967258,130.63942799999495,1715.7137929989403,2302.7761834820926
1759244325,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8851,0,160.0,218.02345193967258,130.63942799999495,1715.7137929989403,2302.7761834820926
1759244326,100,,Aggregated,45.700000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8982,0,160.0,218.0610818650675,130.63942799999495,1715.7137929989403,2300.750946337119
1759244327,100,,Aggregated,45.700000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8982,0,160.0,218.0610818650675,130.63942799999495,1715.7137929989403,2300.750946337119
1759244328,100,,Aggregated,45.700000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,8982,0,160.0,218.0610818650675,130.63942799999495,1715.7137929989403,2300.750946337119
1759244329,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9116,0,160.0,218.185845970934,130.63942799999495,1715.7137929989403,2310.3562966213253
1759244330,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9116,0,160.0,218.185845970934,130.63942799999495,1715.7137929989403,2310.3562966213253
1759244331,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9116,0,160.0,218.185845970934,130.63942799999495,1715.7137929989403,2310.3562966213253
1759244332,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9252,0,160.0,217.85365518180245,130.63942799999495,1715.7137929989403,2306.8736489407697
1759244333,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9252,0,160.0,217.85365518180245,130.63942799999495,1715.7137929989403,2306.8736489407697
1759244334,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9360,0,160.0,217.8852197027809,130.63942799999495,1715.7137929989403,2308.5814102564104
1759244335,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9384,0,160.0,217.86678164684866,130.63942799999495,1715.7137929989403,2306.850170502984
1759244336,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9384,0,160.0,217.86678164684866,130.63942799999495,1715.7137929989403,2306.850170502984
1759244337,100,,Aggregated,44.500000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9521,0,160.0,217.78556097584567,130.63942799999495,1715.7137929989403,2308.7670412771768
1759244339,100,,Aggregated,44.500000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9521,0,160.0,217.78556097584567,130.63942799999495,1715.7137929989403,2308.7670412771768
1759244340,100,,Aggregated,44.500000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9521,0,160.0,217.78556097584567,130.63942799999495,1715.7137929989403,2308.7670412771768
1759244341,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9649,0,160.0,218.06948937413546,130.63942799999495,1715.7137929989403,2313.190382423049
1759244342,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9649,0,160.0,218.06948937413546,130.63942799999495,1715.7137929989403,2313.190382423049
1759244343,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9649,0,160.0,218.06948937413546,130.63942799999495,1715.7137929989403,2313.190382423049
1759244344,100,,Aggregated,43.800000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9790,0,160.0,218.07265017375366,130.63942799999495,1715.7137929989403,2319.964964249234
1759244345,100,,Aggregated,43.800000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9790,0,160.0,218.07265017375366,130.63942799999495,1715.7137929989403,2319.964964249234
1759244346,100,,Aggregated,43.800000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9790,0,160.0,218.07265017375366,130.63942799999495,1715.7137929989403,2319.964964249234
1759244347,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9922,0,160.0,218.16337460694007,130.63942799999495,1715.7137929989403,2315.6874622052005
1759244348,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9922,0,160.0,218.16337460694007,130.63942799999495,1715.7137929989403,2315.6874622052005
1759244349,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,460,580,710,1200,1700,1700,9922,0,160.0,218.16337460694007,130.63942799999495,1715.7137929989403,2315.6874622052005
1759244350,100,,Aggregated,44.800000,0.000000,160,170,200,280,430,470,610,720,1400,1600,1700,10009,0,160.0,221.05273921401346,130.63942799999495,1715.7137929989403,2309.997402337896
1759244351,100,,Aggregated,44.800000,0.000000,160,170,200,280,430,470,610,720,1400,1600,1700,10009,0,160.0,221.05273921401346,130.63942799999495,1715.7137929989403,2309.997402337896
1759244352,100,,Aggregated,44.800000,0.000000,160,170,200,280,430,470,610,720,1400,1600,1700,10009,0,160.0,221.05273921401346,130.63942799999495,1715.7137929989403,2309.997402337896
1759244353,100,,Aggregated,40.900000,0.000000,160,170,210,280,430,480,680,900,2800,3800,4000,10141,0,160.0,229.41779001529022,130.63942799999495,4026.529077000305,2312.0447687604774
1759244354,100,,Aggregated,40.900000,0.000000,160,170,210,280,430,480,680,900,2800,3800,4000,10141,0,160.0,229.41779001529022,130.63942799999495,4026.529077000305,2312.0447687604774
1759244355,100,,Aggregated,40.900000,0.000000,160,170,210,280,430,480,680,900,2800,3800,4000,10141,0,160.0,229.41779001529022,130.63942799999495,4026.529077000305,2312.0447687604774
1759244356,100,,Aggregated,40.600000,0.000000,160,170,210,280,430,480,690,900,2800,3800,4000,10280,0,160.0,229.43073678327391,130.63942799999495,4026.529077000305,2308.9217898832685
1759244357,100,,Aggregated,40.600000,0.000000,160,170,210,280,430,480,690,900,2800,3800,4000,10280,0,160.0,229.43073678327391,130.63942799999495,4026.529077000305,2308.9217898832685
1759244358,100,,Aggregated,40.600000,0.000000,160,170,210,280,430,480,690,900,2800,3800,4000,10280,0,160.0,229.43073678327391,130.63942799999495,4026.529077000305,2308.9217898832685
1759244359,100,,Aggregated,39.800000,0.000000,160,170,210,280,430,480,690,900,2800,3800,4000,10414,0,160.0,229.5815552040572,130.63942799999495,4026.529077000305,2306.573650854619
1759244360,100,,Aggregated,39.800000,0.000000,160,170,210,280,430,480,690,900,2800,3800,4000,10414,0,160.0,229.5815552040572,130.63942799999495,4026.529077000305,2306.573650854619
1759244361,100,,Aggregated,39.800000,0.000000,160,170,210,280,430,480,690,900,2800,3800,4000,10414,0,160.0,229.5815552040572,130.63942799999495,4026.529077000305,2306.573650854619
1759244362,100,,Aggregated,44.100000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10546,0,160.0,229.2958786780808,130.63942799999495,4026.529077000305,2298.2629432960366
1759244363,100,,Aggregated,44.100000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10546,0,160.0,229.2958786780808,130.63942799999495,4026.529077000305,2298.2629432960366
1759244364,100,,Aggregated,44.100000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10546,0,160.0,229.2958786780808,130.63942799999495,4026.529077000305,2298.2629432960366
1759244365,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10688,0,160.0,229.14165316111968,130.63942799999495,4026.529077000305,2304.166354790419
1759244366,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10688,0,160.0,229.14165316111968,130.63942799999495,4026.529077000305,2304.166354790419
1759244367,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10688,0,160.0,229.14165316111968,130.63942799999495,4026.529077000305,2304.166354790419
1759244368,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10816,0,160.0,229.23197296265226,130.63942799999495,4026.529077000305,2313.5185835798816
1759244369,100,,Aggregated,45.200000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,10816,0,160.0,229.23197296265226,130.63942799999495,4026.529077000305,2313.5185835798816
1759244370,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,480,690,900,2800,3800,4000,10950,0,160.0,229.11217412831564,130.63942799999495,4026.529077000305,2319.7655707762556
1759244371,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,480,690,900,2800,3800,4000,10950,0,160.0,229.11217412831564,130.63942799999495,4026.529077000305,2319.7655707762556
1759244372,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,480,690,900,2800,3800,4000,10950,0,160.0,229.11217412831564,130.63942799999495,4026.529077000305,2319.7655707762556
1759244373,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,11088,0,160.0,228.95155206566068,130.63942799999495,4026.529077000305,2325.8214285714284
1759244375,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,11088,0,160.0,228.95155206566068,130.63942799999495,4026.529077000305,2325.8214285714284
1759244376,100,,Aggregated,44.900000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,11088,0,160.0,228.95155206566068,130.63942799999495,4026.529077000305,2325.8214285714284
1759244377,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,11218,0,160.0,228.7101463038898,130.63942799999495,4026.529077000305,2333.0115885184523
1759244378,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,11218,0,160.0,228.7101463038898,130.63942799999495,4026.529077000305,2333.0115885184523
1759244379,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,900,2800,3800,4000,11218,0,160.0,228.7101463038898,130.63942799999495,4026.529077000305,2333.0115885184523
1759244380,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,480,680,880,2800,3800,4000,11359,0,160.0,228.4119344144748,130.63942799999495,4026.529077000305,2343.322563605951
1759244381,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,480,680,880,2800,3800,4000,11359,0,160.0,228.4119344144748,130.63942799999495,4026.529077000305,2343.322563605951
1759244382,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,480,680,880,2800,3800,4000,11359,0,160.0,228.4119344144748,130.63942799999495,4026.529077000305,2343.322563605951
1759244383,100,,Aggregated,45.400000,0.000000,160,170,200,280,430,480,680,880,2800,3800,4000,11495,0,160.0,228.27203768212462,130.63942799999495,4026.529077000305,2343.860635058721
1759244384,100,,Aggregated,45.400000,0.000000,160,170,200,280,430,480,680,880,2800,3800,4000,11495,0,160.0,228.27203768212462,130.63942799999495,4026.529077000305,2343.860635058721
1759244385,100,,Aggregated,45.400000,0.000000,160,170,200,280,430,480,680,880,2800,3800,4000,11495,0,160.0,228.27203768212462,130.63942799999495,4026.529077000305,2343.860635058721
1759244386,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11628,0,160.0,228.24924757009106,130.63942799999495,4026.529077000305,2339.652992776058
1759244387,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11628,0,160.0,228.24924757009106,130.63942799999495,4026.529077000305,2339.652992776058
1759244388,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11628,0,160.0,228.24924757009106,130.63942799999495,4026.529077000305,2339.652992776058
1759244389,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11756,0,160.0,227.96584977109742,130.63942799999495,4026.529077000305,2337.1479244641037
1759244390,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11756,0,160.0,227.96584977109742,130.63942799999495,4026.529077000305,2337.1479244641037
1759244391,100,,Aggregated,45.100000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11756,0,160.0,227.96584977109742,130.63942799999495,4026.529077000305,2337.1479244641037
1759244392,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11890,0,160.0,227.7193689254006,130.63942799999495,4026.529077000305,2345.748612279226
1759244393,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11890,0,160.0,227.7193689254006,130.63942799999495,4026.529077000305,2345.748612279226
1759244394,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,870,2800,3800,4000,11890,0,160.0,227.7193689254006,130.63942799999495,4026.529077000305,2345.748612279226
1759244395,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,850,2700,3800,4000,12031,0,160.0,227.30112396193383,130.26444099887158,4026.529077000305,2344.9447261241794
1759244396,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,850,2700,3800,4000,12031,0,160.0,227.30112396193383,130.26444099887158,4026.529077000305,2344.9447261241794
1759244397,100,,Aggregated,44.600000,0.000000,160,170,200,280,430,480,680,850,2700,3800,4000,12031,0,160.0,227.30112396193383,130.26444099887158,4026.529077000305,2344.9447261241794
1759244398,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,470,680,850,2700,3800,4000,12168,0,160.0,226.9694929543922,130.26444099887158,4026.529077000305,2338.3413872452334
1759244399,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,470,680,850,2700,3800,4000,12168,0,160.0,226.9694929543922,130.26444099887158,4026.529077000305,2338.3413872452334
1759244400,100,,Aggregated,45.300000,0.000000,160,170,200,280,430,470,680,850,2700,3800,4000,12168,0,160.0,226.9694929543922,130.26444099887158,4026.529077000305,2338.3413872452334
1759244401,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,470,670,840,2700,3800,4000,12297,0,160.0,226.63003958860145,130.26444099887158,4026.529077000305,2347.673578921688
1759244402,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,470,670,840,2700,3800,4000,12297,0,160.0,226.63003958860145,130.26444099887158,4026.529077000305,2347.673578921688
1759244403,100,,Aggregated,45.000000,0.000000,160,170,200,280,430,470,670,840,2700,3800,4000,12297,0,160.0,226.63003958860145,130.26444099887158,4026.529077000305,2347.673578921688
1759244404,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,480,680,870,2700,3800,4000,12428,0,160.0,227.91863845188593,130.26444099887158,4026.529077000305,2339.8933859028
1759244405,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,480,680,870,2700,3800,4000,12428,0,160.0,227.91863845188593,130.26444099887158,4026.529077000305,2339.8933859028
1759244406,100,,Aggregated,44.400000,0.000000,160,170,200,280,430,480,680,870,2700,3800,4000,12428,0,160.0,227.91863845188593,130.26444099887158,4026.529077000305,2339.8933859028
1759244407,100,,Aggregated,43.300000,0.000000,160,170,200,280,430,480,680,870,2700,3800,4000,12568,0,160.0,227.81994781739678,130.26444099887158,4026.529077000305,2340.0085136855505
1759244408,100,,Aggregated,43.300000,0.000000,160,170,200,280,430,480,680,870,2700,3800,4000,12568,0,160.0,227.81994781739678,130.26444099887158,4026.529077000305,2340.0085136855505
1759244409,100,,Aggregated,43.300000,0.000000,160,170,200,280,430,480,680,870,2700,3800,4000,12568,0,160.0,227.81994781739678,130.26444099887158,4026.529077000305,2340.0085136855505
1759244410,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,480,680,860,2700,3800,4000,12708,0,160.0,227.62728843075547,130.26444099887158,4026.529077000305,2341.994806421152
1759244411,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,480,680,860,2700,3800,4000,12708,0,160.0,227.62728843075547,130.26444099887158,4026.529077000305,2341.994806421152
1759244412,100,,Aggregated,44.700000,0.000000,160,170,200,280,430,480,680,860,2700,3800,4000,12708,0,160.0,227.62728843075547,130.26444099887158,4026.529077000305,2341.994806421152
1759244413,100,,Aggregated,45.500000,0.000000,160,170,200,280,430,480,680,860,2700,3800,4000,12838,0,160.0,227.4473683319096,130.26444099887158,4026.529077000305,2340.102741860103
1759244414,100,,Aggregated,45.500000,0.000000,160,170,200,280,430,480,680,860,2700,3800,4000,12838,0,160.0,227.4473683319096,130.26444099887158,4026.529077000305,2340.102741860103
